     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    226800,         1,         0,    1.89,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     48600,         0,         0,   0.562,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     48600,         0,         0,   0.547,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    552000,        30,         0,    4.74,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
    388800,         2,         0,    3.30,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    273000,        51,         0,    4.45,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
       100,         0,         0,   0.004,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    145800,         0,         0,    1.62,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
       200,         0,         0,   0.004,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    388800,         2,         0,    3.29,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    243000,         1,         0,    2.74,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    218700,         1,         0,    2.47,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    583200,         4,         0,    4.94,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    583200,         3,         0,    4.98,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    583200,         1,         0,    5.03,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    340200,         1,         0,    3.79,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    534600,         3,         0,    6.03,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
