     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1200,        40,         0,   0.008,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       200,        12,         0,   0.002,pymatching,ce531566788f95024fb72350bb667298edeb9f35782b50f161ba72c4ba570379,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.003111,""p"":0.009333,""q"":0.006222}",
       200,        11,         0,   0.002,pymatching,8f74e9adcc57647b8e943ed44406d5afd30cc76e0c18bc79da7d6e7beec2c7d8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002889,""p"":0.008667,""q"":0.005778}",
       200,        10,         0,   0.002,pymatching,ce531566788f95024fb72350bb667298edeb9f35782b50f161ba72c4ba570379,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.003111,""p"":0.009333,""q"":0.006222}",
       600,        41,         0,   0.003,pymatching,8f74e9adcc57647b8e943ed44406d5afd30cc76e0c18bc79da7d6e7beec2c7d8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002889,""p"":0.008667,""q"":0.005778}",
       431,        30,         0,   0.002,pymatching,8f74e9adcc57647b8e943ed44406d5afd30cc76e0c18bc79da7d6e7beec2c7d8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002889,""p"":0.008667,""q"":0.005778}",
       200,        13,         0,   0.002,pymatching,a2e1411f1fa624f53da56f807bc1d8e61c564d12d8219591547ac84fc9cf39c2,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.003333,""p"":0.01,""q"":0.006667}",
       100,        10,         0,   0.002,pymatching,ce531566788f95024fb72350bb667298edeb9f35782b50f161ba72c4ba570379,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.003111,""p"":0.009333,""q"":0.006222}",
       492,        18,         0,   0.002,pymatching,7c3490c16425e3f341785da7d77ca448ce003fae1c6ed96ab4f7a716aa79d49d,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002667,""p"":0.008,""q"":0.005333}",
       350,        28,         0,   0.002,pymatching,ce531566788f95024fb72350bb667298edeb9f35782b50f161ba72c4ba570379,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.003111,""p"":0.009333,""q"":0.006222}",
