     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2037,         1,         0,    87.5,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2100,         0,         0,    89.6,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2152,         0,         0,    92.7,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2199,         0,         0,    94.1,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2236,         3,         0,    95.1,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2236,         0,         0,    95.8,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2236,         0,         0,    96.1,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2272,         1,         0,    97.9,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2305,         0,         0,    98.4,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2335,         1,         0,    99.5,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2362,         0,         0,   100.5,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2388,         0,         0,   102.9,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
