     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       800,        14,         0,   0.228,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       600,         9,         0,   0.173,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       200,        23,         0,   0.118,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
       600,        12,         0,   0.204,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
      1000,        17,         0,   0.270,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
      1000,        13,         0,   0.233,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       800,        11,         0,   0.198,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       200,        16,         0,   0.133,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
       418,         8,         0,   0.147,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
        27,         0,         0,   0.107,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
