     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         9,         0,   0.003,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       200,        12,         0,   0.006,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        16,         0,   0.003,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       600,        21,         0,   0.003,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       100,        11,         0,   0.005,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
        42,         7,         0,   0.002,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        38,         0,   0.004,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       274,        18,         0,   0.003,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       200,         6,         0,   0.003,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       452,        29,         0,   0.004,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       135,         0,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
